row,col,voltage,tot_avg,tot_std,toa_avg,toa_std,efficiency_tot,efficiency_toa,tup,tdac_code
7,7,56,0.0,0.0,,,0.0,0.0,1,24
7,7,53,0.0,0.0,,,0.0,0.0,1,24
7,7,50,0.0,0.0,,,0.0,0.0,1,24
7,7,47,0.0,0.0,,,0.0,0.0,1,24
7,7,44,0.0,0.0,,,0.0,0.0,1,24
8,7,107,5.0,0.0,17.032,0.407,1.0,1.0,1,24
8,7,104,4.839,0.374,17.29,0.529,1.0,1.0,1,24
8,7,101,4.581,0.672,17.645,0.608,1.0,1.0,1,24
8,7,98,4.065,0.68,18.0,0.683,1.0,1.0,1,24
8,7,95,3.387,0.615,18.581,0.502,1.0,1.0,1,24
8,7,92,3.226,0.56,18.839,0.779,1.0,1.0,1,24
8,7,89,3.065,0.25,19.355,0.709,1.0,1.0,1,24
8,7,86,2.903,0.301,20.194,0.833,1.0,1.0,1,24
8,7,83,2.645,0.486,20.452,0.85,1.0,1.0,1,24
8,7,80,2.387,0.495,21.645,0.915,1.0,1.0,1,24
8,7,77,2.065,0.25,22.516,0.89,1.0,1.0,1,24
8,7,74,2.0,0.0,23.968,1.14,1.0,1.0,1,24
8,7,71,2.0,0.0,25.323,1.222,1.0,1.0,1,24
8,7,68,1.968,0.18,26.613,1.687,1.0,1.0,1,24
8,7,65,1.714,0.46,29.29,3.823,0.903,1.0,1,24
8,7,62,0.379,0.677,32.2,3.393,0.258,0.323,1,24
8,7,59,0.0,0.0,39.0,2.828,0.0,0.065,1,24
8,7,56,0.0,0.0,,,0.0,0.0,1,24
8,7,53,0.0,0.0,,,0.0,0.0,1,24
8,7,50,0.0,0.0,,,0.0,0.0,1,24
8,7,47,0.0,0.0,,,0.0,0.0,1,24
8,7,44,0.0,0.0,,,0.0,0.0,1,24
9,7,107,3.548,0.568,19.258,0.575,1.0,1.0,1,24
9,7,104,3.097,0.301,19.71,0.529,1.0,1.0,1,24
9,7,101,3.065,0.25,20.387,0.558,1.0,1.0,1,24
9,7,98,3.032,0.18,20.871,0.885,1.0,1.0,1,24
9,7,95,2.871,0.341,21.355,0.839,1.0,1.0,1,24
9,7,92,2.548,0.506,22.355,0.661,1.0,1.0,1,24
9,7,89,2.419,0.502,22.871,1.056,1.0,1.0,1,24
9,7,86,2.097,0.301,24.032,0.912,1.0,1.0,1,24
9,7,83,2.0,0.0,25.097,1.248,1.0,1.0,1,24
9,7,80,1.968,0.18,26.452,1.457,1.0,1.0,1,24
9,7,77,1.7,0.535,28.833,2.574,0.935,0.968,1,24
9,7,74,1.261,0.619,32.586,4.264,0.677,0.935,1,24
9,7,71,0.25,0.532,35.083,2.021,0.161,0.387,1,24
9,7,68,0.0,0.0,,,0.0,0.0,1,24
9,7,65,0.0,0.0,,,0.0,0.0,1,24
9,7,62,0.0,0.0,,,0.0,0.0,1,24
9,7,59,0.0,0.0,,,0.0,0.0,1,24
9,7,56,0.0,0.0,,,0.0,0.0,1,24
9,7,53,0.0,0.0,,,0.0,0.0,1,24
9,7,50,0.0,0.0,,,0.0,0.0,1,24
9,7,47,0.0,0.0,,,0.0,0.0,1,24
9,7,44,0.0,0.0,,,0.0,0.0,1,24
10,7,107,2.161,0.374,20.355,0.839,1.0,1.0,1,24
10,7,104,2.0,0.0,21.097,0.539,1.0,1.0,1,24
10,7,101,1.968,0.18,21.419,0.502,1.0,1.0,1,24
10,7,98,1.968,0.18,22.452,1.338,1.0,1.0,1,24
10,7,95,1.935,0.25,23.226,0.762,1.0,1.0,1,24
10,7,92,1.71,0.461,23.71,1.131,1.0,1.0,1,24
10,7,89,1.419,0.502,24.903,1.136,1.0,1.0,1,24
10,7,86,1.097,0.301,26.806,1.887,1.0,1.0,1,24
10,7,83,0.621,0.494,29.35,2.601,0.581,0.645,1,24
10,7,80,0.194,0.402,28.333,2.251,0.194,0.194,1,24
10,7,77,0.0,0.0,,,0.0,0.0,1,24
10,7,74,0.0,0.0,,,0.0,0.0,1,24
10,7,71,0.0,0.0,,,0.0,0.0,1,24
10,7,68,0.0,0.0,,,0.0,0.0,1,24
10,7,65,0.0,0.0,,,0.0,0.0,1,24
10,7,62,0.0,0.0,,,0.0,0.0,1,24
10,7,59,0.0,0.0,,,0.0,0.0,1,24
10,7,56,0.0,0.0,,,0.0,0.0,1,24
10,7,53,0.0,0.0,,,0.0,0.0,1,24
10,7,50,0.0,0.0,,,0.0,0.0,1,24
10,7,47,0.0,0.0,,,0.0,0.0,1,24
10,7,44,0.0,0.0,,,0.0,0.0,1,24
11,7,107,2.452,0.506,21.903,0.597,1.0,1.0,1,24
11,7,104,2.129,0.341,22.516,0.626,1.0,1.0,1,24
11,7,101,2.0,0.0,23.161,0.735,1.0,1.0,1,24
11,7,98,2.0,0.0,23.935,1.063,1.0,1.0,1,24
11,7,95,2.0,0.0,24.774,0.617,1.0,1.0,1,24
11,7,92,1.968,0.18,25.548,0.81,1.0,1.0,1,24
11,7,89,1.871,0.341,26.935,1.482,1.0,1.0,1,24
11,7,86,1.742,0.445,28.548,1.729,1.0,1.0,1,24
11,7,83,1.286,0.6,30.931,2.492,0.839,0.935,1,24
11,7,80,0.185,0.396,34.556,1.878,0.161,0.29,1,24
11,7,77,0.0,0.0,37.0,0.0,0.0,0.032,1,24
11,7,74,0.0,0.0,,,0.0,0.0,1,24
11,7,71,0.0,0.0,,,0.0,0.0,1,24
11,7,68,0.0,0.0,,,0.0,0.0,1,24
11,7,65,0.0,0.0,,,0.0,0.0,1,24
11,7,62,0.0,0.0,,,0.0,0.0,1,24
11,7,59,0.0,0.0,,,0.0,0.0,1,24
11,7,56,0.0,0.0,,,0.0,0.0,1,24
11,7,53,0.0,0.0,,,0.0,0.0,1,24
11,7,50,0.0,0.0,,,0.0,0.0,1,24
11,7,47,0.0,0.0,,,0.0,0.0,1,24
11,7,44,0.0,0.0,,,0.0,0.0,1,24
12,7,107,3.032,0.18,21.258,0.631,1.0,1.0,1,24
12,7,104,3.032,0.18,21.645,0.755,1.0,1.0,1,24
12,7,101,3.0,0.0,22.258,0.815,1.0,1.0,1,24
12,7,98,3.0,0.0,22.935,0.68,1.0,1.0,1,24
12,7,95,2.742,0.445,23.806,0.946,1.0,1.0,1,24
12,7,92,2.323,0.541,24.968,2.228,1.0,1.0,1,24
12,7,89,2.129,0.341,25.806,0.91,1.0,1.0,1,24
12,7,86,2.0,0.0,27.032,1.169,1.0,1.0,1,24
12,7,83,2.0,0.0,29.097,2.022,1.0,1.0,1,24
12,7,80,1.933,0.254,31.032,2.523,0.968,1.0,1,24
12,7,77,0.85,0.813,36.435,3.087,0.387,0.742,1,24
12,7,74,0.103,0.409,36.75,2.986,0.065,0.129,1,24
12,7,71,0.0,0.0,,,0.0,0.0,1,24
12,7,68,0.0,0.0,,,0.0,0.0,1,24
12,7,65,0.0,0.0,,,0.0,0.0,1,24
12,7,62,0.0,0.0,,,0.0,0.0,1,24
12,7,59,0.0,0.0,,,0.0,0.0,1,24
12,7,56,0.0,0.0,,,0.0,0.0,1,24
12,7,53,0.0,0.0,,,0.0,0.0,1,24
12,7,50,0.0,0.0,,,0.0,0.0,1,24
12,7,47,0.0,0.0,,,0.0,0.0,1,24
12,7,44,0.0,0.0,,,0.0,0.0,1,24
13,7,107,2.226,0.425,22.387,0.715,1.0,1.0,1,24
13,7,104,2.032,0.18,23.161,0.638,1.0,1.0,1,24
13,7,101,2.0,0.0,23.903,0.79,1.0,1.0,1,24
13,7,98,1.839,0.374,25.032,1.197,1.0,1.0,1,24
13,7,95,1.677,0.475,26.097,1.35,1.0,1.0,1,24
13,7,92,1.241,0.511,28.333,2.482,0.903,0.968,1,24
13,7,89,0.643,0.559,31.25,3.837,0.548,0.645,1,24
13,7,86,0.194,0.477,31.2,1.643,0.161,0.161,1,24
13,7,83,0.0,0.0,,,0.0,0.0,1,24
13,7,80,0.0,0.0,,,0.0,0.0,1,24
13,7,77,0.0,0.0,,,0.0,0.0,1,24
13,7,74,0.0,0.0,,,0.0,0.0,1,24
13,7,71,0.0,0.0,,,0.0,0.0,1,24
13,7,68,0.0,0.0,,,0.0,0.0,1,24
13,7,65,0.0,0.0,,,0.0,0.0,1,24
13,7,62,0.0,0.0,,,0.0,0.0,1,24
13,7,59,0.0,0.0,,,0.0,0.0,1,24
13,7,56,0.0,0.0,,,0.0,0.0,1,24
13,7,53,0.0,0.0,,,0.0,0.0,1,24
13,7,50,0.0,0.0,,,0.0,0.0,1,24
13,7,47,0.0,0.0,,,0.0,0.0,1,24
13,7,44,0.0,0.0,,,0.0,0.0,1,24
14,7,107,3.0,0.0,20.484,0.57,1.0,1.0,1,24
14,7,104,3.0,0.0,20.839,0.523,1.0,1.0,1,24
14,7,101,3.0,0.0,21.355,0.486,1.0,1.0,1,24
14,7,98,3.0,0.0,21.581,0.672,1.0,1.0,1,24
14,7,95,2.903,0.301,22.452,0.768,1.0,1.0,1,24
14,7,92,2.452,0.506,23.613,1.054,1.0,1.0,1,24
14,7,89,2.129,0.341,24.29,0.973,1.0,1.0,1,24
14,7,86,2.0,0.0,25.258,0.93,1.0,1.0,1,24
14,7,83,2.0,0.0,27.194,1.957,0.968,1.0,1,24
14,7,80,1.968,0.18,28.355,1.907,1.0,1.0,1,24
14,7,77,1.7,0.535,31.933,4.378,0.935,0.968,1,24
14,7,74,1.4,0.645,33.586,3.51,0.742,0.935,1,24
14,7,71,0.25,0.518,35.667,3.354,0.194,0.29,1,24
14,7,68,0.0,0.0,,,0.0,0.0,1,24
14,7,65,0.0,0.0,,,0.0,0.0,1,24
14,7,62,0.0,0.0,,,0.0,0.0,1,24
14,7,59,0.0,0.0,,,0.0,0.0,1,24
14,7,56,0.0,0.0,,,0.0,0.0,1,24
14,7,53,0.0,0.0,,,0.0,0.0,1,24
14,7,50,0.0,0.0,,,0.0,0.0,1,24
14,7,47,0.0,0.0,,,0.0,0.0,1,24
14,7,44,0.0,0.0,,,0.0,0.0,1,24
15,7,107,3.581,0.502,18.871,0.562,1.0,1.0,1,24
15,7,104,3.323,0.475,19.129,0.67,1.0,1.0,1,24
15,7,101,3.0,0.0,19.613,0.558,1.0,1.0,1,24
15,7,98,3.0,0.0,20.032,0.657,1.0,1.0,1,24
15,7,95,2.968,0.18,20.452,0.568,1.0,1.0,1,24
15,7,92,2.774,0.497,20.935,0.727,1.0,1.0,1,24
15,7,89,2.581,0.502,21.677,0.871,1.0,1.0,1,24
15,7,86,2.29,0.461,22.29,0.902,1.0,1.0,1,24
15,7,83,2.032,0.18,23.032,0.657,1.0,1.0,1,24
15,7,80,2.0,0.0,23.968,0.875,1.0,1.0,1,24
15,7,77,1.968,0.18,25.226,1.334,1.0,1.0,1,24
15,7,74,1.6,0.563,27.133,2.596,0.935,0.968,1,24
15,7,71,1.3,0.651,29.071,1.961,0.871,0.903,1,24
15,7,68,0.615,0.752,30.941,4.616,0.387,0.548,1,24
15,7,65,0.0,0.0,36.0,0.0,0.0,0.032,1,24
15,7,62,0.0,0.0,,,0.0,0.0,1,24
15,7,59,0.0,0.0,,,0.0,0.0,1,24
15,7,56,0.0,0.0,,,0.0,0.0,1,24
15,7,53,0.0,0.0,,,0.0,0.0,1,24
15,7,50,0.0,0.0,,,0.0,0.0,1,24
15,7,47,0.0,0.0,,,0.0,0.0,1,24
15,7,44,0.0,0.0,,,0.0,0.0,1,24
16,7,107,4.065,0.25,20.129,0.562,1.0,1.0,1,24
16,7,104,3.968,0.18,20.516,0.724,1.0,1.0,1,24
16,7,101,3.806,0.402,20.935,0.68,1.0,1.0,1,24
16,7,98,3.677,0.475,21.387,0.667,1.0,1.0,1,24
16,7,95,3.29,0.529,21.935,0.727,1.0,1.0,1,24
16,7,92,3.097,0.301,22.645,0.755,1.0,1.0,1,24
16,7,89,3.0,0.0,23.161,0.779,1.0,1.0,1,24
16,7,86,2.806,0.402,24.645,0.709,1.0,1.0,1,24
16,7,83,2.419,0.502,25.032,0.948,1.0,1.0,1,24
16,7,80,2.29,0.461,26.516,1.122,1.0,1.0,1,24
16,7,77,2.0,0.0,28.323,1.469,1.0,1.0,1,24
16,7,74,1.926,0.385,31.419,2.802,0.871,1.0,1,24
16,7,71,1.172,0.848,33.043,3.496,0.677,0.742,1,24
16,7,68,0.148,0.456,37.286,3.147,0.097,0.226,1,24
16,7,65,0.0,0.0,37.0,0.0,0.0,0.032,1,24
16,7,62,0.0,0.0,,,0.0,0.0,1,24
16,7,59,0.0,0.0,,,0.0,0.0,1,24
16,7,56,0.0,0.0,,,0.0,0.0,1,24
16,7,53,0.0,0.0,,,0.0,0.0,1,24
16,7,50,0.0,0.0,,,0.0,0.0,1,24
16,7,47,0.0,0.0,,,0.0,0.0,1,24
16,7,44,0.0,0.0,,,0.0,0.0,1,24
17,7,107,3.032,0.18,19.226,0.497,1.0,1.0,1,24
17,7,104,3.0,0.0,19.742,0.514,1.0,1.0,1,24
17,7,101,3.0,0.0,20.194,0.543,1.0,1.0,1,24
17,7,98,3.0,0.0,20.677,0.653,1.0,1.0,1,24
17,7,95,2.935,0.25,21.419,0.672,1.0,1.0,1,24
17,7,92,2.677,0.475,22.065,0.854,1.0,1.0,1,24
17,7,89,2.032,0.18,22.806,0.91,1.0,1.0,1,24
17,7,86,2.0,0.0,23.903,0.79,1.0,1.0,1,24
17,7,83,2.0,0.0,24.903,1.3,1.0,1.0,1,24
17,7,80,2.0,0.0,26.613,1.542,1.0,1.0,1,24
17,7,77,2.0,0.0,28.677,2.508,0.968,1.0,1,24
17,7,74,1.259,0.764,32.5,3.165,0.71,0.839,1,24
17,7,71,0.077,0.272,36.714,1.38,0.065,0.226,1,24
17,7,68,0.0,0.0,42.0,0.0,0.0,0.032,1,24
17,7,65,0.0,0.0,,,0.0,0.0,1,24
17,7,62,0.0,0.0,,,0.0,0.0,1,24
17,7,59,0.0,0.0,,,0.0,0.0,1,24
17,7,56,0.0,0.0,,,0.0,0.0,1,24
17,7,53,0.0,0.0,,,0.0,0.0,1,24
17,7,50,0.0,0.0,,,0.0,0.0,1,24
17,7,47,0.0,0.0,,,0.0,0.0,1,24
17,7,44,0.0,0.0,,,0.0,0.0,1,24
18,7,107,2.0,0.0,23.258,0.729,1.0,1.0,1,24
18,7,104,1.968,0.18,24.258,0.893,1.0,1.0,1,24
18,7,101,1.871,0.341,24.968,1.016,1.0,1.0,1,24
18,7,98,1.484,0.508,26.258,1.807,1.0,1.0,1,24
18,7,95,1.034,0.421,28.345,2.497,0.871,0.935,1,24
18,7,92,0.9,0.403,30.519,2.471,0.839,0.871,1,24
18,7,89,0.161,0.374,30.2,3.347,0.161,0.161,1,24
18,7,86,0.0,0.0,,,0.0,0.0,1,24
18,7,83,0.0,0.0,,,0.0,0.0,1,24
18,7,80,0.0,0.0,,,0.0,0.0,1,24
18,7,77,0.0,0.0,,,0.0,0.0,1,24
18,7,74,0.0,0.0,,,0.0,0.0,1,24
18,7,71,0.0,0.0,,,0.0,0.0,1,24
18,7,68,0.0,0.0,,,0.0,0.0,1,24
18,7,65,0.0,0.0,,,0.0,0.0,1,24
18,7,62,0.0,0.0,,,0.0,0.0,1,24
18,7,59,0.0,0.0,,,0.0,0.0,1,24
18,7,56,0.0,0.0,,,0.0,0.0,1,24
18,7,53,0.0,0.0,,,0.0,0.0,1,24
18,7,50,0.0,0.0,,,0.0,0.0,1,24
18,7,47,0.0,0.0,,,0.0,0.0,1,24
18,7,44,0.0,0.0,,,0.0,0.0,1,24
19,7,107,2.935,0.25,20.452,0.568,1.0,1.0,1,24
19,7,104,2.935,0.25,20.968,0.547,1.0,1.0,1,24
19,7,101,2.613,0.495,21.516,0.626,1.0,1.0,1,24
19,7,98,2.29,0.461,21.903,0.7,1.0,1.0,1,24
19,7,95,2.065,0.25,22.581,0.807,1.0,1.0,1,24
19,7,92,2.0,0.0,23.516,0.724,1.0,1.0,1,24
19,7,89,1.968,0.18,24.323,0.748,1.0,1.0,1,24
19,7,86,1.903,0.301,25.548,1.06,1.0,1.0,1,24
19,7,83,1.645,0.486,26.032,1.11,1.0,1.0,1,24
19,7,80,1.233,0.568,28.379,2.367,0.903,0.935,1,24
19,7,77,0.821,0.612,30.652,2.479,0.645,0.742,1,24
19,7,74,0.069,0.258,33.5,1.915,0.065,0.129,1,24
19,7,71,0.0,0.0,,,0.0,0.0,1,24
19,7,68,0.0,0.0,,,0.0,0.0,1,24
19,7,65,0.0,0.0,,,0.0,0.0,1,24
19,7,62,0.0,0.0,,,0.0,0.0,1,24
19,7,59,0.0,0.0,,,0.0,0.0,1,24
19,7,56,0.0,0.0,,,0.0,0.0,1,24
19,7,53,0.0,0.0,,,0.0,0.0,1,24
19,7,50,0.0,0.0,,,0.0,0.0,1,24
19,7,47,0.0,0.0,,,0.0,0.0,1,24
19,7,44,0.0,0.0,,,0.0,0.0,1,24
20,7,107,3.0,0.0,19.516,0.57,1.0,1.0,1,24
20,7,104,2.935,0.25,20.032,0.547,1.0,1.0,1,24
20,7,101,2.806,0.402,20.29,0.783,1.0,1.0,1,24
20,7,98,2.387,0.495,20.903,0.831,1.0,1.0,1,24
20,7,95,2.065,0.25,21.548,0.768,1.0,1.0,1,24
20,7,92,2.0,0.0,22.194,0.703,1.0,1.0,1,24
20,7,89,2.0,0.0,23.097,0.597,1.0,1.0,1,24
20,7,86,1.935,0.25,23.742,0.855,1.0,1.0,1,24
20,7,83,1.871,0.341,24.871,1.231,1.0,1.0,1,24
20,7,80,1.548,0.506,26.065,1.611,1.0,1.0,1,24
20,7,77,1.107,0.567,28.536,3.049,0.806,0.903,1,24
20,7,74,0.286,0.46,31.455,3.012,0.258,0.355,1,24
20,7,71,0.065,0.25,32.0,0.0,0.065,0.065,1,24
20,7,68,0.0,0.0,,,0.0,0.0,1,24
20,7,65,0.0,0.0,,,0.0,0.0,1,24
20,7,62,0.0,0.0,,,0.0,0.0,1,24
20,7,59,0.0,0.0,,,0.0,0.0,1,24
20,7,56,0.0,0.0,,,0.0,0.0,1,24
20,7,53,0.0,0.0,,,0.0,0.0,1,24
20,7,50,0.0,0.0,,,0.0,0.0,1,24
20,7,47,0.0,0.0,,,0.0,0.0,1,24
20,7,44,0.0,0.0,,,0.0,0.0,1,24
21,7,107,2.0,0.0,21.516,0.57,1.0,1.0,1,24
21,7,104,2.0,0.0,22.0,0.632,1.0,1.0,1,24
21,7,101,1.968,0.18,22.742,0.631,1.0,1.0,1,24
21,7,98,1.968,0.18,23.419,0.672,1.0,1.0,1,24
21,7,95,1.613,0.495,24.387,0.955,1.0,1.0,1,24
21,7,92,1.133,0.346,26.484,2.293,0.968,1.0,1,24
21,7,89,0.967,0.183,27.833,2.52,0.935,0.968,1,24
21,7,86,0.516,0.508,29.938,2.265,0.516,0.516,1,24
21,7,83,0.033,0.183,28.5,6.364,0.032,0.065,1,24
21,7,80,0.0,0.0,,,0.0,0.0,1,24
21,7,77,0.0,0.0,,,0.0,0.0,1,24
21,7,74,0.0,0.0,,,0.0,0.0,1,24
21,7,71,0.0,0.0,,,0.0,0.0,1,24
21,7,68,0.0,0.0,,,0.0,0.0,1,24
21,7,65,0.0,0.0,,,0.0,0.0,1,24
21,7,62,0.0,0.0,,,0.0,0.0,1,24
21,7,59,0.0,0.0,,,0.0,0.0,1,24
21,7,56,0.0,0.0,,,0.0,0.0,1,24
21,7,53,0.0,0.0,,,0.0,0.0,1,24
21,7,50,0.0,0.0,,,0.0,0.0,1,24
21,7,47,0.0,0.0,,,0.0,0.0,1,24
21,7,44,0.0,0.0,,,0.0,0.0,1,24
22,7,107,4.194,0.402,18.903,0.597,1.0,1.0,1,24
22,7,104,4.0,0.0,19.419,0.564,1.0,1.0,1,24
22,7,101,4.0,0.0,19.871,0.619,1.0,1.0,1,24
22,7,98,3.806,0.402,20.355,0.486,1.0,1.0,1,24
22,7,95,3.484,0.508,20.774,0.497,1.0,1.0,1,24
22,7,92,3.065,0.25,21.548,0.81,1.0,1.0,1,24
22,7,89,3.0,0.0,22.258,0.93,1.0,1.0,1,24
22,7,86,3.0,0.0,22.968,0.706,1.0,1.0,1,24
22,7,83,2.968,0.18,24.161,0.779,1.0,1.0,1,24
22,7,80,2.677,0.475,25.226,1.23,1.0,1.0,1,24
22,7,77,2.194,0.402,26.516,1.029,1.0,1.0,1,24
22,7,74,2.0,0.0,28.0,2.0,1.0,1.0,1,24
22,7,71,1.871,0.341,31.0,2.251,1.0,1.0,1,24
22,7,68,1.25,0.701,35.333,3.126,0.774,0.871,1,24
22,7,65,0.103,0.31,38.4,3.286,0.097,0.161,1,24
22,7,62,0.0,0.0,,,0.0,0.0,1,24
22,7,59,0.0,0.0,,,0.0,0.0,1,24
22,7,56,0.0,0.0,,,0.0,0.0,1,24
22,7,53,0.0,0.0,,,0.0,0.0,1,24
22,7,50,0.0,0.0,,,0.0,0.0,1,24
22,7,47,0.0,0.0,,,0.0,0.0,1,24
22,7,44,0.0,0.0,,,0.0,0.0,1,24
23,7,107,4.065,0.25,19.903,0.396,1.0,1.0,1,24
23,7,104,4.0,0.0,20.161,0.523,1.0,1.0,1,24
23,7,101,4.0,0.0,20.677,0.653,1.0,1.0,1,24
23,7,98,3.774,0.425,21.032,0.605,1.0,1.0,1,24
23,7,95,3.452,0.506,21.806,0.654,1.0,1.0,1,24
23,7,92,3.097,0.301,22.613,0.761,1.0,1.0,1,24
23,7,89,3.0,0.0,22.903,0.831,1.0,1.0,1,24
23,7,86,3.0,0.0,23.968,0.752,1.0,1.0,1,24
23,7,83,2.903,0.301,24.774,1.175,1.0,1.0,1,24
23,7,80,2.581,0.502,26.032,0.875,1.0,1.0,1,24
23,7,77,2.29,0.461,27.226,1.087,1.0,1.0,1,24
23,7,74,2.065,0.25,29.258,1.825,1.0,1.0,1,24
23,7,71,1.767,0.43,32.161,2.794,0.968,1.0,1,24
23,7,68,1.429,0.504,35.516,3.021,0.903,1.0,1,24
23,7,65,0.44,0.712,38.0,3.508,0.258,0.452,1,24
23,7,62,0.0,0.0,,,0.0,0.0,1,24
23,7,59,0.0,0.0,,,0.0,0.0,1,24
23,7,56,0.0,0.0,,,0.0,0.0,1,24
23,7,53,0.0,0.0,,,0.0,0.0,1,24
23,7,50,0.0,0.0,,,0.0,0.0,1,24
23,7,47,0.0,0.0,,,0.0,0.0,1,24
23,7,44,0.0,0.0,,,0.0,0.0,1,24
24,7,107,4.065,0.25,18.903,0.301,1.0,1.0,1,24
24,7,104,4.0,0.258,19.032,0.547,1.0,1.0,1,24
24,7,101,3.935,0.25,19.452,0.506,1.0,1.0,1,24
24,7,98,3.871,0.341,19.903,0.597,1.0,1.0,1,24
24,7,95,3.484,0.508,20.452,0.624,1.0,1.0,1,24
24,7,92,3.129,0.341,20.903,0.651,1.0,1.0,1,24
24,7,89,3.0,0.0,21.839,0.688,1.0,1.0,1,24
24,7,86,3.0,0.0,22.516,0.724,1.0,1.0,1,24
24,7,83,2.935,0.25,23.29,1.039,1.0,1.0,1,24
24,7,80,2.645,0.486,24.161,1.036,1.0,1.0,1,24
24,7,77,2.323,0.475,25.355,1.05,1.0,1.0,1,24
24,7,74,2.032,0.18,26.516,1.435,1.0,1.0,1,24
24,7,71,2.0,0.0,28.194,1.537,1.0,1.0,1,24
24,7,68,1.968,0.18,30.484,1.895,1.0,1.0,1,24
24,7,65,1.586,0.628,33.655,3.362,0.871,0.935,1,24
24,7,62,0.423,0.703,36.462,2.904,0.258,0.419,1,24
24,7,59,0.0,0.0,,,0.0,0.0,1,24
24,7,56,0.0,0.0,,,0.0,0.0,1,24
24,7,53,0.0,0.0,,,0.0,0.0,1,24
24,7,50,0.0,0.0,,,0.0,0.0,1,24
24,7,47,0.0,0.0,,,0.0,0.0,1,24
24,7,44,0.0,0.0,,,0.0,0.0,1,24
25,7,107,3.032,0.18,21.032,0.547,1.0,1.0,1,24
25,7,104,3.0,0.0,21.613,0.715,1.0,1.0,1,24
25,7,101,3.0,0.0,22.355,0.608,1.0,1.0,1,24
25,7,98,2.935,0.25,22.774,0.617,1.0,1.0,1,24
25,7,95,2.742,0.445,23.484,0.677,1.0,1.0,1,24
25,7,92,2.194,0.402,24.742,0.893,1.0,1.0,1,24
25,7,89,2.032,0.18,25.323,0.832,1.0,1.0,1,24
25,7,86,2.0,0.0,26.484,1.092,1.0,1.0,1,24
25,7,83,2.0,0.0,28.097,1.375,1.0,1.0,1,24
25,7,80,2.0,0.258,29.903,2.135,1.0,1.0,1,24
25,7,77,1.581,0.672,31.607,1.912,0.903,0.903,1,24
25,7,74,0.296,0.669,34.222,3.032,0.161,0.29,1,24
25,7,71,0.0,0.0,,,0.0,0.0,1,24
25,7,68,0.0,0.0,,,0.0,0.0,1,24
25,7,65,0.0,0.0,,,0.0,0.0,1,24
25,7,62,0.0,0.0,,,0.0,0.0,1,24
25,7,59,0.0,0.0,,,0.0,0.0,1,24
25,7,56,0.0,0.0,,,0.0,0.0,1,24
25,7,53,0.0,0.0,,,0.0,0.0,1,24
25,7,50,0.0,0.0,,,0.0,0.0,1,24
25,7,47,0.0,0.0,,,0.0,0.0,1,24
25,7,44,0.0,0.0,,,0.0,0.0,1,24
26,7,107,4.0,0.0,19.839,0.374,1.0,1.0,1,24
26,7,104,4.032,0.18,20.194,0.477,1.0,1.0,1,24
26,7,101,3.968,0.18,21.097,0.7,1.0,1.0,1,24
26,7,98,3.806,0.402,21.323,0.653,1.0,1.0,1,24
26,7,95,3.29,0.461,21.742,0.514,1.0,1.0,1,24
26,7,92,3.0,0.0,22.581,0.62,1.0,1.0,1,24
26,7,89,3.0,0.0,23.355,0.709,1.0,1.0,1,24
26,7,86,3.0,0.0,24.226,0.845,1.0,1.0,1,24
26,7,83,2.774,0.425,25.161,1.241,1.0,1.0,1,24
26,7,80,2.516,0.508,26.806,1.493,1.0,1.0,1,24
26,7,77,2.161,0.374,27.935,1.263,1.0,1.0,1,24
26,7,74,1.839,0.374,30.71,2.506,1.0,1.0,1,24
26,7,71,1.69,0.471,34.161,3.579,0.935,1.0,1,24
26,7,68,0.714,0.763,36.111,3.046,0.484,0.581,1,24
26,7,65,0.033,0.183,37.5,3.536,0.032,0.065,1,24
26,7,62,0.0,0.0,,,0.0,0.0,1,24
26,7,59,0.0,0.0,,,0.0,0.0,1,24
26,7,56,0.0,0.0,,,0.0,0.0,1,24
26,7,53,0.0,0.0,,,0.0,0.0,1,24
26,7,50,0.0,0.0,,,0.0,0.0,1,24
26,7,47,0.0,0.0,,,0.0,0.0,1,24
26,7,44,0.0,0.0,,,0.0,0.0,1,24
27,7,107,3.032,0.18,19.613,0.667,1.0,1.0,1,24
27,7,104,3.0,0.0,20.0,0.447,1.0,1.0,1,24
27,7,101,3.0,0.0,20.355,0.486,1.0,1.0,1,24
27,7,98,2.968,0.18,20.903,0.597,1.0,1.0,1,24
27,7,95,2.968,0.18,21.613,0.715,1.0,1.0,1,24
27,7,92,2.677,0.475,22.161,0.735,1.0,1.0,1,24
27,7,89,2.194,0.402,22.968,0.657,1.0,1.0,1,24
27,7,86,2.065,0.25,23.484,0.851,1.0,1.0,1,24
27,7,83,2.0,0.0,24.871,1.088,1.0,1.0,1,24
27,7,80,2.0,0.0,26.032,1.426,1.0,1.0,1,24
27,7,77,2.0,0.0,27.71,1.677,1.0,1.0,1,24
27,7,74,1.839,0.374,30.258,1.914,1.0,1.0,1,24
27,7,71,1.348,0.775,33.444,3.142,0.613,0.871,1,24
27,7,68,0.071,0.262,36.6,1.673,0.065,0.161,1,24
27,7,65,0.0,0.0,38.0,0.0,0.0,0.032,1,24
27,7,62,0.0,0.0,,,0.0,0.0,1,24
27,7,59,0.0,0.0,,,0.0,0.0,1,24
27,7,56,0.0,0.0,,,0.0,0.0,1,24
27,7,53,0.0,0.0,,,0.0,0.0,1,24
